第一申请人,主体类型,省级地区,第一申请人城市标准化,year,quantum_patent_count,quantum_score_sum,quantum_score_mean,main_categories,main_quantum_category,type_review_count
南京如般量子科技有限公司,企业,江苏,南京,2025,6,47,7.833333333333333,量子通信与安全；量子计算,量子通信与安全,0
南京尤尼泰信息科技有限公司,企业,江苏,南京,2023,1,3,3.0,量子传感,量子传感,0
南京工业大学,高校,江苏,南京,2024,1,10,10.0,量子计算,量子计算,0
南京工程学院,高校,江苏,南京,2021,1,5,5.0,量子通信与安全,量子通信与安全,0
南京师范大学,高校,江苏,南京,2021,1,4,4.0,量子基础概念,量子基础概念,0
南京师范大学,高校,江苏,南京,2023,2,13,6.5,量子计算；量子基础概念,量子计算,0
南京师范大学,高校,江苏,南京,2024,2,8,4.0,量子基础概念,量子基础概念,0
南京广播电视集团(南京广播电视台),企业,江苏,南京,2023,1,14,14.0,量子通信与安全,量子通信与安全,0
南京康友医疗科技有限公司,企业,江苏,南京,2024,2,6,3.0,量子传感,量子传感,0
南京弘竹泰信息技术有限公司,企业,江苏,南京,2024,1,5,5.0,量子计算,量子计算,0
南京数脉动力信息技术有限公司,企业,江苏,南京,2023,1,10,10.0,量子通信与安全,量子通信与安全,0
南京数脉动力信息技术有限公司,企业,江苏,南京,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
南京无际信息科技有限公司,企业,江苏,南京,2025,1,14,14.0,量子通信与安全,量子通信与安全,0
南京昆腾科技有限公司,企业,江苏,南京,2021,1,6,6.0,量子传感,量子传感,0
南京明博互联网安全创新研究院有限公司,企业,江苏,南京,2022,2,18,9.0,量子计算,量子计算,0
南京易科腾信息技术有限公司,企业,江苏,南京,2021,1,5,5.0,量子通信与安全,量子通信与安全,0
南京易科腾信息技术有限公司,企业,江苏,南京,2022,6,30,5.0,量子通信与安全；量子计算,量子通信与安全,0
南京易科腾信息技术有限公司,企业,江苏,南京,2023,3,20,6.666666666666667,量子通信与安全,量子通信与安全,0
南京汇荣信息技术有限公司,企业,江苏,南京,2023,1,20,20.0,量子通信与安全,量子通信与安全,0
南京汉荣信息科技有限公司,企业,江苏,南京,2025,1,3,3.0,量子传感,量子传感,0
南京深度智控科技有限公司,企业,江苏,南京,2025,1,15,15.0,量子传感,量子传感,0
南京熊猫汉达科技有限公司,企业,江苏,南京,2024,1,3,3.0,量子传感,量子传感,0
南京熊猫电子股份有限公司,企业,江苏,南京,2023,1,3,3.0,量子传感,量子传感,0
南京理工大学,高校,江苏,南京,2022,2,10,5.0,量子通信与安全,量子通信与安全,0
南京理工大学,高校,江苏,南京,2023,2,8,4.0,量子计算；量子传感,量子计算,0
南京理工大学,高校,江苏,南京,2024,4,57,14.25,量子通信与安全；量子传感,量子通信与安全,0
南京理工大学,高校,江苏,南京,2025,3,35,11.666666666666666,量子传感；量子计算,量子传感,0
南京科信量子科技有限公司,企业,江苏,南京,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
南京航空航天大学,高校,江苏,南京,2021,1,5,5.0,量子传感,量子传感,0
南京航空航天大学,高校,江苏,南京,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
南京航空航天大学,高校,江苏,南京,2023,6,54,9.0,量子计算；量子基础概念；量子传感；量子通信与安全,量子计算,0
南京航空航天大学,高校,江苏,南京,2024,3,24,8.0,量子计算；量子传感,量子计算,0
南京航空航天大学,高校,江苏,南京,2025,3,13,4.333333333333333,量子传感；量子计算,量子传感,0
南京贝龙通信科技有限公司,企业,江苏,南京,2023,1,3,3.0,量子传感,量子传感,0
南京载元自动化科技有限公司,企业,江苏,南京,2025,1,24,24.0,量子传感,量子传感,0
南京邮电大学,高校,江苏,南京,2021,5,55,11.0,量子通信与安全；量子传感,量子通信与安全,0
南京邮电大学,高校,江苏,南京,2022,15,134,8.933333333333334,量子通信与安全；量子基础概念；量子传感,量子通信与安全,0
南京邮电大学,高校,江苏,南京,2023,21,182,8.666666666666666,量子基础概念；量子通信与安全；量子计算,量子通信与安全,0
南京邮电大学,高校,江苏,盐城,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
南京邮电大学,高校,江苏,南京,2024,12,103,8.583333333333334,量子通信与安全；量子计算；量子基础概念；量子传感,量子通信与安全,0
南京邮电大学,高校,江苏,南京,2025,24,211,8.791666666666666,量子计算；量子通信与安全；量子传感；量子基础概念,量子通信与安全,0
南京铂航电子科技有限公司,企业,江苏,南京,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
南京顺斯谷德科技有限公司,企业,江苏,南京,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
南京首传信安科技有限公司,企业,江苏,南京,2024,1,5,5.0,量子计算,量子计算,0
南瑞集团有限公司,企业,江苏,南京,2023,1,3,3.0,量子传感,量子传感,0
南通大光科技有限公司,企业,江苏,南通,2025,1,9,9.0,量子计算,量子计算,0
南通大学,高校,江苏,南通,2022,3,16,5.333333333333333,量子计算；量子通信与安全,量子计算,0
南通大学,高校,江苏,南通,2023,4,32,8.0,量子计算；量子通信与安全,量子计算,0
南通大学,高校,江苏,南通,2024,10,93,9.3,量子计算；量子通信与安全；量子传感,量子计算,0
南通大学,高校,江苏,南通,2025,1,17,17.0,量子通信与安全,量子通信与安全,0
南通德辰智能科技有限公司,企业,江苏,南通,2024,1,14,14.0,量子通信与安全,量子通信与安全,0
博智安全科技股份有限公司,企业,江苏,南京,2025,1,14,14.0,量子计算,量子计算,0
叁零陆(江苏)动力部件有限公司,企业,江苏,常州,2024,1,4,4.0,量子基础概念,量子基础概念,0
合肥工业大学,高校,江苏,南京,2025,1,14,14.0,量子计算,量子计算,0
吴宁飞,个人,江苏,南京,2021,1,5,5.0,量子计算,量子计算,0
国网安徽省电力有限公司信息通信分公司,企业,江苏,南京,2024,1,13,13.0,量子通信与安全,量子通信与安全,0
国网安徽省电力有限公司信息通信分公司,企业,江苏,南京,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
国网江苏省电力公司,企业,江苏,南京,2022,1,5,5.0,量子计算,量子计算,0
国网江苏省电力有限公司南京供电分公司,企业,江苏,南京,2021,1,5,5.0,量子计算,量子计算,0
国网江苏省电力有限公司泰州供电分公司,企业,江苏,泰州,2022,1,3,3.0,量子传感,量子传感,0
国网江苏省电力有限公司苏州供电分公司,企业,江苏,苏州,2025,1,5,5.0,量子计算,量子计算,0
大连理工江苏研究院有限公司,企业,江苏,常州,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
天工量信(苏州)科技发展有限公司,企业,江苏,苏州,2024,1,13,13.0,量子计算,量子计算,0
奥为电子科技(南京)有限公司,企业,江苏,南京,2023,1,5,5.0,量子传感,量子传感,0
奥为科技(南京)有限公司,企业,江苏,南京,2025,1,9,9.0,量子计算,量子计算,0
安益谱(苏州)医疗科技有限公司,企业,江苏,苏州,2024,3,15,5.0,量子计算硬件,量子计算硬件,0
宿迁学院,高校,江苏,宿迁,2022,1,5,5.0,量子传感,量子传感,0
宿迁学院,高校,江苏,宿迁,2023,2,24,12.0,量子计算,量子计算,0
宿迁学院,高校,江苏,宿迁,2024,2,35,17.5,量子传感；量子计算,量子传感,0
常州大学,高校,江苏,常州,2023,1,5,5.0,量子传感,量子传感,0
常州市中医医院(常州市孟河医学研究院),机关团体,江苏,常州,2025,1,10,10.0,量子通信与安全,量子通信与安全,0
常州市环境监测中心,机关团体,江苏,常州,2021,1,5,5.0,量子计算,量子计算,0
常州检验检测标准认证研究院,科研院所,江苏,常州,2025,1,4,4.0,量子基础概念,量子基础概念,0
常州磐诺仪器有限公司,企业,江苏,常州,2023,1,5,5.0,量子计算硬件,量子计算硬件,0
张家港市中南化工机械有限公司,企业,江苏,苏州,2023,1,3,3.0,量子传感,量子传感,0
徐州科瑞矿业科技有限公司,企业,江苏,徐州,2022,1,3,3.0,量子传感,量子传感,0
扬州大学,高校,江苏,扬州,2021,1,5,5.0,量子传感,量子传感,0
扬州大学,高校,江苏,扬州,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
扬州大学,高校,江苏,扬州,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
无锡中金鼎讯信通科技股份有限公司,企业,江苏,无锡,2021,1,5,5.0,量子通信与安全,量子通信与安全,0
无锡军工智能电气股份有限公司,企业,江苏,无锡,2025,1,10,10.0,量子通信与安全,量子通信与安全,0
无锡台翔电子技术发展有限公司,企业,江苏,无锡,2025,1,4,4.0,量子基础概念,量子基础概念,0
无锡太湖学院,高校,江苏,无锡,2022,2,16,8.0,量子通信与安全,量子通信与安全,0
无锡学院,高校,江苏,无锡,2024,1,5,5.0,量子计算,量子计算,0
无锡市瑞尔精密机械有限公司,企业,江苏,无锡,2025,1,3,3.0,量子传感,量子传感,0
无锡江南计算技术研究所,科研院所,江苏,无锡,2024,2,19,9.5,量子计算,量子计算,0
无锡生基医药科技有限公司,企业,江苏,无锡,2022,1,5,5.0,量子计算,量子计算,0
无锡睿勤科技有限公司,企业,江苏,无锡,2022,1,4,4.0,量子基础概念,量子基础概念,0
无锡艾立德智能科技有限公司,企业,江苏,无锡,2025,1,10,10.0,量子通信与安全,量子通信与安全,0
无锡量子感知技术有限公司,企业,江苏,无锡,2023,1,5,5.0,量子传感,量子传感,0
昆山禾信质谱技术有限公司,企业,江苏,苏州,2022,1,5,5.0,量子计算硬件,量子计算硬件,0
昆山禾信质谱技术有限公司,企业,江苏,苏州,2024,1,5,5.0,量子计算硬件,量子计算硬件,0
昆山聂尔精密仪器有限公司,企业,江苏,苏州,2024,1,5,5.0,量子计算硬件,量子计算硬件,0
材料科学姑苏实验室,科研院所,江苏,苏州,2021,1,10,10.0,量子计算硬件,量子计算硬件,0
材料科学姑苏实验室,科研院所,江苏,苏州,2022,4,35,8.75,量子计算；量子计算硬件,量子计算,0
材料科学姑苏实验室,科研院所,江苏,苏州,2023,8,95,11.875,量子计算硬件；量子计算,量子计算硬件,0
材料科学姑苏实验室,科研院所,江苏,苏州,2024,1,5,5.0,量子计算,量子计算,0
材料科学姑苏实验室,科研院所,江苏,苏州,2025,1,10,10.0,量子计算硬件,量子计算硬件,0
梵迩佳智能电气有限公司,企业,江苏,无锡,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
梵迩佳智能科技有限公司,企业,江苏,无锡,2024,2,10,5.0,量子通信与安全,量子通信与安全,0
梵迩佳智能科技有限公司,企业,江苏,南京,2025,5,45,9.0,量子通信与安全,量子通信与安全,0
汉诺生物科技(苏州)有限公司,企业,江苏,苏州,2025,3,15,5.0,量子计算硬件,量子计算硬件,0
江南大学,高校,江苏,无锡,2025,1,4,4.0,量子基础概念,量子基础概念,0
江苏中钧能源科技有限公司,企业,江苏,常州,2025,1,23,23.0,量子传感,量子传感,0
江苏亨通工控安全研究院有限公司,企业,江苏,苏州,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
江苏亨通问天量子信息研究院有限公司,企业,江苏,苏州,2021,2,10,5.0,量子通信与安全,量子通信与安全,0
江苏亨通问天量子信息研究院有限公司,企业,江苏,苏州,2022,3,19,6.333333333333333,量子通信与安全,量子通信与安全,0
江苏亨通问天量子信息研究院有限公司,企业,江苏,苏州,2023,7,59,8.428571428571429,量子通信与安全,量子通信与安全,0
江苏亨通问天量子信息研究院有限公司,企业,江苏,苏州,2024,7,36,5.142857142857143,量子通信与安全,量子通信与安全,0
江苏亨通问天量子信息研究院有限公司,企业,江苏,苏州,2025,3,20,6.666666666666667,量子通信与安全,量子通信与安全,0
江苏医健大数据保护与开发有限公司,企业,江苏,南京,2022,1,3,3.0,量子传感,量子传感,0
江苏华兴激光科技有限公司,企业,江苏,徐州,2024,1,3,3.0,量子传感,量子传感,0
江苏南工科技集团有限公司,企业,江苏,南京,2023,1,5,5.0,量子传感,量子传感,0
江苏即煜科技有限公司,企业,江苏,盐城,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
江苏嘉诚中贝能源科技有限公司,企业,江苏,常州,2024,1,5,5.0,量子传感,量子传感,0
江苏国芯科技有限公司,企业,江苏,南通,2024,1,7,7.0,量子通信与安全,量子通信与安全,0
江苏大周基业智能科技有限公司,企业,江苏,南京,2025,1,3,3.0,量子传感,量子传感,0
江苏大学,高校,江苏,镇江,2024,1,5,5.0,量子传感,量子传感,0
江苏安瑞讯信息科技有限公司,企业,江苏,南京,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
江苏小牛电动科技有限公司,企业,江苏,常州,2024,1,5,5.0,量子传感,量子传感,0
江苏开放大学(江苏城市职业学院),高校,江苏,南京,2025,1,9,9.0,量子计算,量子计算,0
江苏微知量子科技有限公司,企业,江苏,无锡,2023,3,27,9.0,量子计算；量子通信与安全,量子计算,0
江苏微知量子科技有限公司,企业,江苏,无锡,2024,2,15,7.5,量子通信与安全,量子通信与安全,0
江苏微知量子科技有限公司,企业,江苏,无锡,2025,2,25,12.5,量子通信与安全,量子通信与安全,0
江苏德绅智股权投资有限公司,企业,江苏,苏州,2023,1,3,3.0,量子传感,量子传感,0
江苏思源赫兹互感器有限公司,企业,江苏,南通,2024,2,15,7.5,量子传感,量子传感,0
江苏意源科技有限公司,企业,江苏,无锡,2025,6,43,7.166666666666667,量子通信与安全；量子计算；量子基础概念,量子通信与安全,0
江苏扬农化工集团有限公司,企业,江苏,扬州,2021,1,5,5.0,量子计算硬件,量子计算硬件,0
江苏指南针导航通信技术股份有限公司,企业,江苏,南京,2023,1,3,3.0,量子传感,量子传感,0
江苏智慧工场技术研究院有限公司,企业,江苏,无锡,2025,2,18,9.0,量子基础概念；量子通信与安全,量子基础概念,0
江苏省安全生产科学研究院,科研院所,江苏,南京,2025,1,29,29.0,量子传感,量子传感,0
江苏省市场监督管理局数据中心,机关团体,江苏,南京,2025,2,15,7.5,量子计算；量子通信与安全,量子计算,0
江苏省淡水水产研究所,科研院所,江苏,南京,2023,1,5,5.0,量子计算硬件,量子计算硬件,0
江苏祝尔慷电机节能技术有限公司,企业,江苏,常州,2025,1,9,9.0,量子计算,量子计算,0
江苏科技大学,高校,江苏,镇江,2024,1,9,9.0,量子计算,量子计算,0
江苏科技大学,高校,江苏,镇江,2025,2,8,4.0,量子基础概念,量子基础概念,0
江苏西欧电子有限公司,企业,江苏,南通,2024,1,10,10.0,量子通信与安全,量子通信与安全,0
